,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
443,N/A,N/A,ua,N/A,N/A,N/A,N/A,N/A,45.43,40.68,1.46,3.39,0.97,3.15,2.57,7270000000.0,11.29,7270000000.0,6830000000.0,40.68,13.67,1.37,20.65,1.37,2240000000.0,7270000000.0,48260000.0,0.11,312480000.0,4.60,312480000.0,0.71,917050000.0,2.20,4.57,234060000.0,7270000000.0,15.86,65.70,33420000.0,4.02,0.00,32530000.0,N/A
444,N/A,N/A,unh,N/A,N/A,N/A,N/A,N/A,60.92,21.47,1.11,4.67,5.25,7.56,7.26,222730000000.0,208.67,222730000000.0,224450000000.0,16.30,1.13,1.12,13.28,1.12,71120000000.0,222730000000.0,10560000000.0,10.7200,114.80,9.50,15490000000.0,16.01,31690000000.0,0.67,49.30,13600000000.0,222730000000.0,1.59,88.84,7840000.0,2.51,0.83,7590000.0,N/A
445,N/A,N/A,unm,N/A,N/A,N/A,N/A,N/A,30.74,10.95,0.94,1.11,8.81,13.86,1.55,10590000000.0,49.83,10590000000.0,12470000000.0,8.71,1.31,1.11,7.48,1.11,3800000000.0,10590000000.0,994200000.0,4.37,7.60,1.50,1230000000.0,5.57,2940000000.0,8.14,43.02,1150000000.0,10590000000.0,0.41,96.41,4600000.0,3.64,2.25,3350000.0,N/A
446,N/A,N/A,unp,N/A,N/A,N/A,N/A,N/A,68.17,9.94,4.85,4.17,50.43,38.36,8.97,103030000000.0,26.60,103030000000.0,120340000000.0,15.76,0.92,5.67,11.74,5.67,16989999999.999998,103030000000.0,10710000000.0,13.36,536.20,5.50,1360000000.0,1.75,16940000000.000002,1.02,31.83,7230000000.0,103030000000.0,0.10,82.23,9480000.0,2.71,1.17,8770000.0,N/A
447,N/A,N/A,ups,N/A,N/A,N/A,N/A,N/A,360.87,18.87,1.38,91.02,7.45,11.43,10.97,91190000000.0,75.63,91190000000.0,113330000000.0,13.45,1.35,1.72,11.55,1.72,49440000000.0,91190000000.0,4910000000.0,5.61,4070000000.0000005,11.20,4070000000.0000005,4.72,24320000000.0,1.22,1.16,1480000000.0,91190000000.0,0.01,55.27,8060000.000000001,3.01,1.17,9370000.0,N/A
448,N/A,N/A,urbn,N/A,N/A,N/A,N/A,N/A,2.72,39.43,1.13,3.15,2.99,7.19,8.43,4099999999.9999995,32.32,4099999999.9999995,3490000000.0,15.64,1.05,0.96,8.97,0.96,1240000000.0,4099999999.9999995,108260000.0,0.96,97.90,5.70,447340000.0,4.13,2.72,2.72,12.02,0.48,4099999999.9999995,36.37,80.08,20420000.0,9.24,31.04,23220000.0,N/A
449,N/A,N/A,usb,N/A,N/A,N/A,N/A,N/A,26.35,14.53,4.20,1.94,31.03,38.39,1.38,84180000000.0,11.95,84180000000.0,120890000000.0,11.64,1.62,6.03,31.03,6.03,5910000000.0,84180000000.0,5910000000.0,3.51,13.80,4.00,18240000000.0,11.04,50150000000.0,26.35,26.35,6470000000.0,84180000000.0,0.15,75.57,13960000.0,2.4,0.83,14410000.0,N/A
450,N/A,N/A,utx,N/A,N/A,N/A,N/A,N/A,87.11,22.10,1.68,3.40,7.61,13.21,5.29,100790000000.0,75.74,100790000000.0,120070000000.0,16.21,2.44,2.01,11.96,2.01,15880000000.0,100790000000.0,4550000000.0,5.700,60.80,7.00,8980000000.0,11.23,27480000000.0,1.35,37.05,5630000000.0,100790000000.0,0.07,83.32,11460000.0,4.19,1.63,11590000.0,N/A
451,N/A,N/A,v,N/A,N/A,N/A,N/A,N/A,49.76,40.31,14.60,9.80,38.12,66.99,12.03,273810000000.0,8.20,273810000000.0,275780000000.0,23.42,1.50,14.70,21.48,14.70,15730000000.0,273810000000.0,6900000000.0,3.01,21.80,9.00,11550000000.0,5.12,16620000000.000002,2.07,12.37,9460000000.0,273810000000.0,0.10,94.69,0.00,0.00,0.00,0.84,N/A
452,N/A,N/A,vale,N/A,N/A,N/A,N/A,N/A,54.21,12.59,2.09,1.54,16.24,33.12,6.90,68960000000.0,6.35,68960000000.0,85370000000.0,9.77,0.47,2.59,5.88,2.59,14530000000.0,68960000000.0,6160000000.0,1.04,61.00,2.70,4440000000.0,0.86,24430000000.0,1.45,8.48,12240000000.0,68960000000.0,0.00,19.85,93340000.0,3.47,0.00,104480000.0,N/A
453,N/A,N/A,var,N/A,N/A,N/A,N/A,N/A,24.44,90.60,4.01,7.97,4.49,17.10,8.40,11010000000.0,29.83,11010000000.0,10770000000.0,25.07,3.53,3.92,19.85,3.92,1160000000.0,11010000000.0,136700000.0,1.331,836600000.0,12.80,836600000.0,9.16,24.44,1.46,15.14,495900000.0,11010000000.0,0.32,101.46,7060000.0,8.43,7.58,7630000.0,N/A
454,N/A,N/A,vfc,N/A,N/A,N/A,N/A,N/A,78.59,50.28,2.58,8.17,5.21,13.10,9.82,30450000000.0,29.58,30450000000.0,31070000000.0,22.12,2.09,2.63,16.91,2.63,5970000000.0,30450000000.0,721210000.0,1.53,566080000.0,22.50,566080000.0,1.43,2920000000.0,1.60,9.40,1470000000.0,30450000000.0,0.74,87.42,15640000.0,6.38,4.57,15620000.0,N/A
455,N/A,N/A,viab,N/A,N/A,N/A,N/A,N/A,148.10,6.10,0.98,1.88,15.49,20.84,7.35,12710000000.0,32.43,12710000000.0,22260000000.0,7.06,1.01,1.71,7.59,1.71,5830000000.0,12710000000.0,2009999999.9999998,5.01,35.60,7.60,0.98,0.98,10190000000.0,1.41,16.27,1520000000.0,12710000000.0,0.38,95.13,27930000.0,7.27,7.27,25100000.0,N/A
456,N/A,N/A,vlo,N/A,N/A,N/A,N/A,N/A,38.74,10.40,0.46,1.88,4.60,4.14,4.75,41020000000.0,200.02,41020000000.0,43320000000.0,11.69,0.59,0.49,7.67,0.49,4550000000.0,41020000000.0,4059999999.9999995,9.1550,546.00,27.90,5850000000.0,13.51,8870000000.0,1.74,50.68,5480000000.0,41020000000.0,0.33,84.92,16620000.000000002,4.66,3.71,19230000.0,N/A
457,N/A,N/A,vmc,N/A,N/A,N/A,N/A,N/A,57.46,26.06,3.95,3.09,15.45,16.59,4.49,15380000000.0,29.36,15380000000.0,17830000000.0,21.24,1.16,4.58,18.75,4.58,951260000.0,15380000000.0,593390000.0,4.458,190.90,12.00,141650000.0,1.07,2850000000.0,2.66,37.55,644680000.0,15380000000.0,0.23,93.26,4150000.0000000005,3.48,3.15,3790000.0,N/A
458,N/A,N/A,vno,N/A,N/A,N/A,N/A,N/A,170.82,79.19,6.51,3.70,10.89,29.66,2.03,13600000000.0,11.02,13600000000.0,22150000000.0,50.49,3.38,10.61,20.74,10.61,1200000000.0,13600000000.0,175200000.0,0.85,93.40,21.40,1850000000.0,9.71,10240000000.0,6.97,18.14,860140000.0,13600000000.0,9.42,89.70,3270000.0,2.81,2.39,3550000.0,N/A
459,N/A,N/A,vrsn,N/A,N/A,N/A,N/A,N/A,1.57,32.38,9.93,10.22,39.24,60.74,16.77,11570000000.0,11.61,11570000000.0,11910000000.0,24.02,3.34,10.22,15.72,10.22,971770000.0,11570000000.0,457250000.0,3.68,2.60,3.20,2410000000.0,24.86,2410000000.0,1.57,12.91,702760000.0,11570000000.0,1.26,127.59,17.82,17.82,23.06,14140000.0,N/A
460,N/A,N/A,vtr,N/A,N/A,N/A,N/A,N/A,101.67,13.21,5.02,1.64,38.05,29.59,2.80,17910000000.0,10.03,17910000000.0,29060000000.0,29.20,3.88,8.15,15.29,8.15,2080000000.0,17910000000.0,1360000000.0,3.78,89.10,0.90,81360000.0,0.23,11280000000.0,0.66,30.51,1440000000.0,17910000000.0,0.43,91.66,6290000.0,4.05,2.34,5520000.0,N/A
461,N/A,N/A,vz,N/A,N/A,N/A,N/A,N/A,262.96,6.50,1.57,4.53,23.88,23.88,7.51,197520000000.0,30.86,197520000000.0,306680000000.0,10.29,1.63,2.43,6.52,2.43,74480000000.0,197520000000.0,30100000000.0,7.36,315.30,5.00,2080000000.0,0.51,117510000000.0,0.90,10.56,25300000000.0,197520000000.0,0.03,66.29,33710000.0,1.9,0.83,36170000.0,N/A
462,N/A,N/A,wat,N/A,N/A,N/A,N/A,N/A,89.43,808.56,6.85,7.18,0.88,29.92,8.65,15830000000.0,28.94,15830000000.0,14720000000.0,22.51,2.52,6.38,18.48,6.38,1360000000.0,15830000000.0,20310000.0,0.250,3390000000.0,9.30,3390000000.0,43.08,89.43,7.05,28.16,697640000.0,15830000000.0,4.56,98.02,2900000.0,5.58,3.79,2670000.0,N/A
463,N/A,N/A,wdc,N/A,N/A,N/A,N/A,N/A,106.91,71.37,1.36,2.41,1.93,16.34,6.95,27250000000.0,68.29,27250000000.0,35750000000.0,7.11,0.21,1.79,6.62,1.79,6070000000.0,27250000000.0,1.28,1.28,6300000000.0,9.20,6300000000.0,21.18,12050000000.0,2.55,37.95,4250000000.0,27250000000.0,0.33,86.93,9330000.0,2.59,3.51,7310000.0,N/A
464,N/A,N/A,wec,N/A,N/A,N/A,N/A,N/A,116.24,16.50,2.58,2.09,15.74,23.34,3.62,19730000000.0,24.24,19730000000.0,30380000000.0,17.91,4.36,3.97,11.76,3.97,2780000000.0,19730000000.0,1200000000.0,3.79,122.50,4.70,38900000.0,0.12,11030000000.0,0.57,29.98,2080000000.0,19730000000.0,0.20,74.70,8680000.0,5.33,2.76,7530000.0,N/A
465,N/A,N/A,wfc,N/A,N/A,N/A,N/A,N/A,37.46,13.11,3.05,1.43,25.80,38.98,1.16,262040000000.00003,17.32,262040000000.00003,206550000000.0,10.08,1.19,2.40,25.80,2.40,20550000000.0,262040000000.00003,20550000000.0,4.10,19.80,4.60,387200000000.0,79.38,337070000000.0,37.46,37.46,18720000000.0,262040000000.00003,79.58,0.00,0.16,0.16,0.00,1.56,N/A
466,N/A,N/A,wgo,N/A,N/A,N/A,N/A,N/A,56.74,14.17,0.64,2.49,4.56,7.86,9.78,1190000000.0,58.51,1190000000.0,1460000000.0,9.09,0.77,0.79,8.59,0.79,222580000.0,1190000000.0,84360000.0,2.655,44.60,26.40,27440000.0,0.87,271100000.0,1.91,15.10,107030000.0,1190000000.0,3.80,88.77,0.00,0.00,0.00,0.4,N/A
467,N/A,N/A,whr,N/A,N/A,N/A,N/A,N/A,101.75,32.46,0.51,2.57,1.65,6.53,4.43,10780000000.0,289.95,10780000000.0,15010000000.0,8.79,0.88,0.71,7.35,0.71,3600000000.0,10780000000.0,4.70,4.70,1200000000.0,0.80,1200000000.0,16.92,5220000000.0,0.93,59.42,1260000000.0,10780000000.0,0.68,92.95,3950000.0,3.05,5.43,4260000.0,N/A
468,N/A,N/A,win,N/A,N/A,N/A,N/A,N/A,0.60,0.87,0.05,1.88,36.16,7.20,2.31,293170000.0,34.61,293170000.0,10980000000.0,0.87,0.03,1.88,5.82,1.88,2790000000.0,293170000.0,2120000000.0,12.52,43400000.0,14.40,43400000.0,0.24,10690000000.0,0.60,7.11,950700000.0,293170000.0,1.59,62.69,31100000.0,8.09,19.31,36280000.0,N/A
469,N/A,N/A,wm,N/A,N/A,N/A,N/A,N/A,157.08,19.46,2.56,6.18,13.46,18.09,7.67,37120000000.0,33.01,37120000000.0,19.46,19.46,1.71,3.18,11.51,3.18,5460000000.0,37120000000.0,1950000000.0,4.41,169.60,5.50,0.05,0.05,9490000000.0,0.80,13.89,3180000000.0,37120000000.0,0.52,81.15,0.08,0.08,0.00,1.86,N/A
470,N/A,N/A,wmb,N/A,N/A,N/A,N/A,N/A,129.43,9.39,2.53,2.10,27.07,21.17,2.28,20360000000.0,9.72,20360000000.0,42550000000.0,24.36,2.75,5.30,12.38,5.30,4150000000.0000005,20360000000.0,2170000000.0,2.620,1.09,1.40,1.09,1.09,20940000000.0,0.82,11.69,2560000000.0,20360000000.0,0.14,89.17,2.33,2.33,1.61,12980000.0,N/A
471,N/A,N/A,wmt,N/A,N/A,N/A,N/A,N/A,57.52,26.67,0.52,3.32,1.97,4.08,6.33,258100000000.00003,167.06,258100000000.00003,297580000000.0,16.63,2.58,0.60,9.61,0.60,124620000000.0,258100000000.00003,9860000000.0,3.28,42.10,4.10,6760000000.0,2.28,46490000000.0,0.76,26.32,28340000000.0,258100000000.00003,51.59,30.65,0.00,0.00,0.00,2.08,N/A
472,N/A,N/A,wpx,N/A,N/A,N/A,N/A,N/A,62.39,35.31,4.13,1.41,1.20,5.10,0.55,5500000000.0,3.37,5500000000.0,8119999999.999999,35.31,2.96,6.09,13.43,6.09,1020000000.0,5500000000.0,0.08,0.08,0.47,89.80,0.47,0.47,2580000000.0,0.76,9.78,2.97,5500000000.0,0.96,102.56,26390000.0,3.83,6.69,25350000.0,N/A
473,N/A,N/A,wtw,N/A,N/A,N/A,N/A,N/A,0.61,27.03,3.21,4.70,12.51,21.47,13.94,4200000000.0,20.32,4200000000.0,6140000000.0,18.91,0.60,4.70,18.53,4.70,692650000.0,4200000000.0,163510000.0,2.4000,373.50,16.90,83050000.0,1.28,1840000000.0,0.61,15.71,222270000.0,4200000000.0,9.64,93.32,7920000.0,4.6,36.81,6300000.0,N/A
474,N/A,N/A,wu,N/A,N/A,N/A,N/A,N/A,0.20,9.73,1.58,2.01,10.09,18.82,6.97,8740000000.0,11.81,8740000000.0,11080000000.0,9.73,2.46,2.01,8.51,2.01,2170000000.0,8740000000.0,557100000.0,1.19,841500000.0,4.90,841500000.0,1.83,3030000000.0,0.20,1.07,735800000.0,8740000000.0,0.34,111.12,42270000.0,11.43,11.76,39990000.0,N/A
475,N/A,N/A,wy,N/A,N/A,N/A,N/A,N/A,73.08,45.99,3.72,3.01,8.09,19.77,4.77,26770000000.0,9.56,26770000000.0,32759999999.999996,23.61,5.14,4.55,16.85,4.55,1900000000.0,26770000000.0,0.77,0.77,50.80,14.20,1.09,1.09,6500000000.0,1.47,11.78,1200000000.0,26770000000.0,1.12,78.89,12670000.0,4.37,1.71,11850000.0,N/A
476,N/A,N/A,wyn,N/A,N/A,N/A,N/A,N/A,680.29,13.44,2.44,12.85,18.88,22.07,6.29,11260000000.0,44.79,11260000000.0,17380000000.0,14.28,1.24,3.77,14.12,3.77,2660000000.0,11260000000.0,8.40,8.40,173.80,6.70,1.16,1.16,6010000000.0,1.17,8.79,91250000.0,11260000000.0,3.02,95.44,6110000.0,5.65,6.65,6450000.0,N/A
477,N/A,N/A,wynn,N/A,N/A,N/A,N/A,N/A,894.43,24.94,3.12,19.65,11.85,17.04,5.45,19690000000.0,61.78,19690000000.0,25560000000.0,19.84,2.94,4.05,15.71,4.05,2340000000.0,19690000000.0,747180000.0,7.28,332.10,29.90,2970000000.0,28.98,9650000000.0,1.77,9.24,1880000000.0,19690000000.0,22.08,72.09,0.00,0.00,0.00,1.09,N/A
478,N/A,N/A,x,N/A,N/A,N/A,N/A,N/A,81.39,16.36,0.52,1.89,3.16,4.23,3.40,6310000000.0,70.08,6310000000.0,7930000000.0,7.19,0.55,0.65,7.78,0.65,1390000000.0,6310000000.0,2.19,2.19,1550000000.0,18.20,1550000000.0,8.83,2700000000.0,1.75,18.95,275250000.0,6310000000.0,0.95,75.01,19660000.0,1.64,11.35,20580000.0,N/A
479,N/A,N/A,xel,N/A,N/A,N/A,N/A,N/A,137.85,19.97,2.00,1.99,10.07,19.20,3.25,22830000000.0,22.43,22830000000.0,38340000000.0,17.28,3.02,3.36,10.09,3.36,4490000000.0,22830000000.0,1150000000.0,2.25,16.60,0.00,0.18,0.18,15790000000.0,0.73,22.56,3130000000.0,22830000000.0,0.25,75.07,12370000.0,3.8,2.44,10870000.0,N/A
480,N/A,N/A,xl,N/A,N/A,N/A,N/A,N/A,28.10,13.88,1.26,1.44,4.95,1.63,0.19,14270000000.0,43.59,14270000000.0,11170000000.0,13.88,0.67,0.99,126.85,0.99,1500000000.0,14270000000.0,560400000.0,2.16,90.50,0.30,6270000000.0,24.42,3220000000.0,0.51,38.47,33320000.0,14270000000.0,48.34,0.00,0.00,0.00,0.00,0.88,N/A
481,N/A,N/A,xlnx,N/A,N/A,N/A,N/A,N/A,73.67,36.95,7.31,7.65,20.20,29.43,9.15,18110000000.0,9.93,18110000000.0,17610000000.0,24.67,3.87,7.11,22.25,7.11,1640000000.0,18110000000.0,500150000.0,1.923,91.60,7.80,3540000000.0,13.9,1740000000.0,9.08,9.28,884050000.0,18110000000.0,0.28,94.13,6930000.0,3.19,3.13,9280000.0,N/A
482,N/A,N/A,xom,N/A,N/A,N/A,N/A,N/A,21.77,16.41,1.35,1.72,8.25,6.40,2.82,321990000000.0,56.13,321990000000.0,350610000000.0,16.13,0.92,1.47,10.41,1.47,74820000000.0,321990000000.0,19710000000.0,4.63,398.80,21.70,3180000000.0,0.75,42340000000.0,0.82,44.28,30070000000.0,321990000000.0,0.13,54.40,32860000.0,3.79,0.78,33100000.0,N/A
483,N/A,N/A,xray,N/A,N/A,N/A,N/A,N/A,24.78,16.68,2.87,1.73,38.81,12.87,2.93,11450000000.0,17.41,11450000000.0,13200000000.0,16.68,2.57,3.31,15.90,3.31,2190000000.0,11450000000.0,1550000000.0,6.76,412200000.0,9.50,412200000.0,1.81,1640000000.0,2.10,29.17,601900000.0,11450000000.0,0.81,100.29,8109999.999999999,3.78,3.55,8109999.999999999,N/A
484,N/A,N/A,xrx,N/A,N/A,N/A,N/A,N/A,100.18,39.68,0.70,1.37,1.90,9.07,3.42,7190000000.0,40.36,7190000000.0,12140000000.0,7.61,3.87,1.18,8.74,1.18,4059999999.9999995,7190000000.0,0.712,0.712,1290000000.0,0.50,1290000000.0,5.08,5520000000.0,1.91,20.64,629500000.0,7190000000.0,3.72,88.71,5300000.0,2.2,2.33,6470000.0,N/A
485,N/A,N/A,xyl,N/A,N/A,N/A,N/A,N/A,87.34,42.25,2.95,5.56,7.03,12.34,5.45,13900000000.0,26.20,13900000000.0,16059999999.999998,22.94,2.04,3.41,19.70,3.41,1850000000.0,13900000000.0,1.83,1.83,42.00,16.60,2.3,2.3,2200000000.0,1.88,13.92,392880000.0,13900000000.0,0.60,90.35,3570000.0,3.91,2.00,4090000.0,N/A
486,N/A,N/A,yum,N/A,N/A,N/A,N/A,N/A,1.66,22.76,4.85,6.06,22.80,29.70,20.28,28530000000.0,16.94,28530000000.0,35610000000.0,22.34,2.19,6.06,17.81,6.06,2920000000.0,28530000000.0,1340000000.0,3.77,43.90,16.40,1520000000.0,4.58,9800000000.0,1.66,19.08,1030000000.0,28530000000.0,0.25,77.63,5060000.0,2.62,1.44,3880000.0,N/A
487,N/A,N/A,zion,N/A,N/A,N/A,N/A,N/A,36.01,20.37,4.03,1.47,22.90,38.92,0.91,10410000000.0,12.88,10410000000.0,14160000000.0,13.05,1.44,5.48,22.90,5.48,2.60,10410000000.0,2.60,2.60,10.20,10.80,1660000000.0,8.47,5400000000.0,36.01,36.01,1.40,10410000000.0,1.79,96.69,17490000.0,7.69,8.77,17080000.0,N/A
488,N/A,N/A,znga,N/A,N/A,N/A,N/A,N/A,2.94,116.00,3.51,1.85,3.09,4.63,1.28,3020000000.0,0.99,3020000000.0,2640000000.0,19.33,0.82,3.06,37.59,3.06,602420000.0,3020000000.0,26640000.0,0.03,681380000.0,22.40,681380000.0,0.78,2.94,2.94,1.88,94580000.0,3020000000.0,2.12,82.63,18240000.0,1.7,2.36,20140000.0,N/A
