,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
65,N/A,N/A,btu,N/A,N/A,N/A,N/A,N/A,48.93,10.10,0.79,1.58,1.63,12.50,4.22,4320000000.0,93.45,4320000000.0,5010000000.0,10.10,0.79,0.91,3.95,0.91,607700000.0,4320000000.0,241200000.0,4.73,8.85,21.00,8.85,8.85,1660000000.0,1.75,25.86,768300000.0,4320000000.0,14.71,0.00,2600000.0,2.31,0.00,2420000.0,N/A
66,N/A,N/A,bwa,N/A,N/A,N/A,N/A,N/A,61.16,41.24,1.27,3.15,3.09,12.42,7.81,12050000000.0,44.92,12050000000.0,13840000000.0,13.45,1.93,1.46,8.77,1.46,1930000000.0,12050000000.0,292800000.0,1.39,122.00,9.10,414300000.0,1.97,2400000000.0,1.43,18.15,1070000000.0000001,12050000000.0,0.58,100.24,11600000.0,8.53,5.48,11470000.0,N/A
67,N/A,N/A,bxp,N/A,N/A,N/A,N/A,N/A,126.36,38.31,8.10,3.37,19.47,34.38,2.93,21040000000.0,16.86,21040000000.0,28720000000.0,43.76,87.83,11.06,18.72,11.06,1630000000.0,21040000000.0,495150000.0,3.21,51.20,5.10,493060000.0,3.19,10230000000.0,2.95,36.45,885800000.0,21040000000.0,0.59,102.17,2950000.0,5.17,2.46,3310000.0,N/A
68,N/A,N/A,c,N/A,N/A,N/A,N/A,N/A,70.85,10.82,3.31,1.13,9.70,35.59,0.33,211730000000.0,23.70,211730000000.0,1790000000.0,10.82,0.88,0.03,9.70,0.03,62560000000.0,211730000000.0,7340000000.0,2.76,664400000000.0,0.30,664400000000.0,258.54,437440000000.0,70.85,70.85,1.66,211730000000.0,0.11,82.29,0.44,0.44,0.00,1.28,N/A
69,N/A,N/A,ca,N/A,N/A,N/A,N/A,N/A,49.23,20.75,3.68,2.50,17.83,27.15,6.02,15030000000.0,9.84,15030000000.0,15130000000.0,14.02,5.33,3.71,12.61,3.71,3220000000.0,15030000000.0,1.73,1.73,13.20,1.60,2820000000.0,6.74,2920000000.0,1.24,14.35,1230000000.0,15030000000.0,24.99,71.87,6890000.0,3.28,2.18,6930000.0,N/A
70,N/A,N/A,cag,N/A,N/A,N/A,N/A,N/A,93.17,23.08,1.97,4.17,9.04,15.23,6.82,15430000000.0,18.70,15430000000.0,18870000000.0,18.25,2.15,2.41,13.10,2.41,2340000000.0,15430000000.0,707900000.0,1.67,83.00,4.10,0.21,0.21,3530000000.0,1.11,9.23,1050000000.0,15430000000.0,0.16,82.17,16790000.0,5.6,4.54,15560000.0,N/A
71,N/A,N/A,cah,N/A,N/A,N/A,N/A,N/A,149.14,21.84,0.18,3.54,0.84,1.74,3.71,23590000000.0,413.22,23590000000.0,32409999999.999996,12.99,2.76,0.25,10.66,0.25,6540000000.0,23590000000.0,1090000000.0,3.43,62.80,1.90,1180000000.0,3.75,149.14,1.06,21.20,2260000000.0,23590000000.0,0.41,90.94,15400000.0,3.96,5.61,16149999.999999998,N/A
72,N/A,N/A,camp,N/A,N/A,N/A,N/A,N/A,75.78,52.43,2.48,4.40,4.79,3.58,1.82,885270000.0,10.17,885270000.0,886410000.0,19.26,1.08,2.48,30.17,2.48,143350000.0,885270000.0,17140000.0,0.47,151240000.0,12.40,151240000.0,4.24,152380000.0,2.76,5.64,64730000.00000001,885270000.0,3.64,73.26,1870000.0,7.99,6.39,1970000.0,N/A
73,N/A,N/A,cat,N/A,N/A,N/A,N/A,N/A,253.36,132.59,2.19,7.27,1.66,9.89,3.71,99390000000.0,76.82,99390000000.0,127130000000.0,16.91,0.63,2.80,17.24,2.80,9630000000.0,99390000000.0,1.26,1.26,7380000000.0,34.70,7380000000.0,12.38,34880000000.0,1.35,22.97,5700000000.0,99390000000.0,0.15,70.71,0.00,0.00,0.00,3.12,N/A
74,N/A,N/A,cb,N/A,N/A,N/A,N/A,N/A,31.80,18.66,2.23,1.43,12.13,14.87,1.83,72330000000.0,69.38,72330000000.0,84300000000.0,14.43,4.76,2.60,16.78,2.60,8930000000.0,72330000000.0,3940000000.0,8.35,4080000000.0,1.00,4080000000.0,8.79,16050000000.0,0.34,108.74,4870000000.0,72330000000.0,0.54,89.97,5400000.0,3.59,1.16,5920000.0,N/A
75,N/A,N/A,cbs,N/A,N/A,N/A,N/A,N/A,323.61,87.85,1.73,8.02,2.14,21.17,7.36,22970000000.0,32.45,22970000000.0,33560000000.000004,11.83,0.97,2.53,11.05,2.53,3040000000.0,22970000000.0,1540000000.0,0.68,23.80,2.80,0.36,0.36,9690000000.0,1.55,7.49,1370000000.0,22970000000.0,10.84,0.00,0.00,0.00,0.00,0.72,N/A
